Date,Open,High,Low,Close,Volume,HL,OC
2020-01-03,142.5700,146.3200,142.4600,145.8600,30128303,0.027074419583362458,0.02307638353089725
2019-12-27,139.5300,142.7300,139.5300,142.3300,23942724,0.022934136028094236,0.02006736902458261
2019-12-20,139.2000,139.5500,138.8000,139.5200,21961819,0.005387931034482759,0.002298850574712799
2019-12-13,137.8100,139.8500,137.4500,139.0500,27777286,0.017415281909875957,0.008997895653435955
2019-12-06,137.3140,139.5700,137.3000,137.6200,37473407,0.01653145345703994,0.0022284690563235477
2019-11-29,137.3200,138.1341,136.5800,137.8600,19815535,0.011317360908825931,0.003932420623361641
2019-11-22,138.4400,139.0000,137.6600,137.7400,25218924,0.009679283444091328,0.7172782432822884
2019-11-15,137.6100,138.9400,136.1900,138.2100,37621764,0.019984012789768184,0.00436014824504029
2019-11-08,142.2367,142.4500,137.3900,137.3900,48465795,0.035574503626701136,0.6689785407001144
2019-11-01,141.2500,142.9000,139.5500,142.5600,31362201,0.023716814159291996,0.009274336283185856
2019-10-25,140.7200,142.8300,139.6000,141.8600,28625860,0.02295338260375226,0.008101193860147916
2019-10-18,140.4500,141.1200,139.2100,140.4600,36134631,0.013599145603417562,7.11997152012768e-05
2019-10-11,141.1600,142.5800,138.9100,140.0300,44261046,0.02599886653442913,0.7004108812694815
2019-10-04,139.7700,143.2500,137.8000,141.9000,62040993,0.03899263075051863,0.015239321742863242
2019-09-27,143.1900,144.7700,140.1600,141.0600,50092958,0.03219498568335787,0.6834974509393115
2019-09-20,141.6000,143.0300,139.8100,142.9500,50395792,0.022740112994350276,0.009533898305084706
2019-09-13,142.3700,143.1000,140.0600,140.1500,57471392,0.021352813092645865,0.6868019948022758
2019-09-06,144.9600,146.8200,141.8600,141.9400,61365517,0.03421633554083871,0.6690121412803531
2019-08-30,144.3500,145.6800,143.0200,143.7500,60917045,0.018427433321787298,0.6886040872878422
